Date,Open,High,Low,Close,Volume,Symbol,7ma,14ma,21ma,7macd,14macd,7rsi,14rsi,21rsi,7atr,14atr,21atr,7upper,7lower,14upper,14lower,21upper,21lower,7rsv,14rsv,21rsv
2015-07-13,31.26,31.44,31.08,31.41,165762144,AAPL,31.063472775108306,31.275683619580054,31.440283162958558,0.3023098752208774,0.2883937504568697,-579.1666666666706,-444.89795918367474,-371.62162162162207,0.5628571428571425,0.4735714285714285,0.42142857142857115,32.23297342965057,29.887026570349423,32.43529223423881,30.267564908618336,32.501371221365225,30.515771635777625,87.42138364779879,69.15422885572137,69.15422885572137
2015-07-14,31.51,31.59,31.26,31.4,127072560,AAPL,31.14760458133123,31.292259137059286,31.43662104579297,0.22698519266863423,0.2884767789913026,-661.9047619047589,-605.5555555555502,-705.1282051282031,0.5771428571428565,0.4842857142857141,0.42285714285714265,32.14672139169367,29.913278608306335,32.38461688995828,30.266811681470294,32.47525123699491,30.504748763005097,93.24324324324314,68.65671641791035,68.65671641791035
2015-07-15,31.43,31.79,31.39,31.7,134596800,AAPL,31.285703435998425,31.346624585706948,31.460564655094053,0.13065152399342736,0.27332803760066676,845.0000000000035,-669.6969696969658,-10166.666666666342,0.5842857142857137,0.4649999999999996,0.4238095238095236,32.239781461908734,29.877361395234132,32.306814363240655,30.297471351045054,32.47244714662296,30.504695710519897,100.0,90.3225806451613,83.58208955223873
2015-07-16,31.93,32.14,31.84,32.13,144889792,AAPL,31.496777576998817,31.451074641371562,31.521422570868314,0.009266821379394054,0.2401702983014226,298.59154929577494,1055.9999999999877,1439.1304347825849,0.5414285714285713,0.45642857142857124,0.4204761904761902,32.583188907582624,29.736811092417373,32.37646726258936,30.26353273741063,32.507461827270454,30.49158579177717,100.0,100.0,100.0
2015-07-17,32.27,32.41,32.08,32.41,184658848,AAPL,31.725083182749113,31.578931356306803,31.602202526779244,-0.11818424174099976,0.1917635042276645,135.5932203389833,405.55555555555793,608.4745762711896,0.514285714285714,0.4535714285714282,0.4223809523809521,33.02173726209996,29.80397702361433,32.566491676112086,30.176365466745054,32.60366560352458,30.451572491713506,100.0,100.0,100.0
2015-07-20,32.74,33.24,32.67,33.02,235600816,AAPL,32.04881238706184,31.77107384272054,31.731093481221134,-0.26934989933278375,0.12383251601067267,100.33333333333339,186.77248677248662,385.71428571428453,0.4214285714285713,0.4585714285714282,0.436190476190476,33.311096496343346,30.37176064651379,32.97883334735664,30.03402379550049,32.824084526674184,30.33115356856391,100.0,100.0,100.0
2015-07-21,33.21,33.23,32.58,32.69,307025696,AAPL,32.209109290296375,31.893597330682745,31.818266970229693,-0.36332206612915613,0.05520920435169665,118.18181818181858,248.12030075188036,389.4230769230778,0.41999999999999965,0.48214285714285665,0.45047619047619036,33.37797698874121,30.839165868401647,33.19940531416597,30.003451828691162,32.964979063218045,30.289306651067662,79.62962962962935,88.99999999999983,88.99999999999983
2015-07-22,30.5,31.38,30.5,31.3,461802432,AAPL,31.98183196772228,31.81445101974313,31.771151708022238,-0.2964411892588491,0.019757275729979373,-1472.7272727272832,-860.0000000000065,-633.3333333333363,0.4942857142857134,0.5285714285714279,0.4804761904761901,33.404635289024164,30.78107899669012,33.1820649349518,29.97079220790534,32.93756038617018,30.25958247097268,0.0,42.66666666666665,42.66666666666665
2015-07-23,31.55,31.77,31.27,31.29,203997808,AAPL,31.808873975791712,31.744524216971417,31.72741057352492,-0.1862180608145182,0.006261185303525456,-1472.7272727272832,-940.6250000000007,-808.5106382978686,0.5185714285714279,0.5478571428571423,0.4957142857142854,33.429657270409756,30.724628443875947,33.16624445361843,29.94089840352442,32.9195515771678,30.23282937521315,0.0,42.333333333333265,42.333333333333265
2015-07-24,31.33,31.43,30.98,31.12,168649328,AAPL,31.636655481843786,31.661254321231468,31.67219134999095,-0.06736742091232457,0.01016447635608266,-227.586206896553,-792.1052631578981,-387.9120879120884,0.5257142857142851,0.5549999999999995,0.4852380952380948,33.515200226143776,30.47337120242765,33.15569187154273,29.897165271314414,32.87344123730467,30.19227304840962,0.0,36.66666666666667,36.66666666666667
2015-07-27,30.77,30.9,30.53,30.69,177822160,AAPL,31.399991611382838,31.53175374487351,31.58290110894871,0.06665558760969635,0.0331971458851835,-61.80555555555554,-412.32876712328823,-296.63865546218574,0.5357142857142847,0.538571428571428,0.4828571428571424,33.58788346641348,29.989259390729373,33.16383211286938,29.78473931570206,32.85519701990919,30.097183932471758,0.0,22.333333333333364,22.333333333333364
2015-07-28,30.84,30.98,30.64,30.84,134472384,AAPL,31.25999370853713,31.439519912104107,31.51536456314371,0.16360984314144045,0.06282030708644938,-48.40764331210232,1580.0000000000055,-432.9411764705877,0.5371428571428564,0.5257142857142851,0.4814285714285709,33.393269298788454,29.735302129782973,33.15089338466605,29.8262494724768,32.83806333539587,30.033365236032694,6.437768240343282,27.33333333333331,27.33333333333331
2015-07-29,30.79,30.88,30.57,30.75,148046608,AAPL,31.13249528140285,31.347583923720236,31.445785890298755,0.2328727717291229,0.09621634736524162,-6.607929515418434,432.87671232876727,-968.4210526315815,0.499999999999999,0.46071428571428513,0.4723809523809518,32.61249165146201,29.867508348537996,33.042661007819945,30.038767563608626,32.84609942566986,29.989138669568234,2.9999999999999414,2.5751072961372823,24.333333333333318
2015-07-30,30.58,30.64,30.43,30.59,134513072,AAPL,30.996871461052137,31.24657273379249,31.367987095546706,0.28753420111328715,0.1328695856848517,-7.142857142857082,-1026.0869565217386,-448.05194805194856,0.43714285714285644,0.42857142857142805,0.4671428571428566,31.526287756424225,30.353712243575778,33.06472949221694,29.983841936354498,32.854463897865706,29.907440864039057,0.0,0.0,18.999999999999986
2015-07-31,30.65,30.66,30.23,30.32,171539808,AAPL,30.8276535957891,31.123029702515872,31.272715455181412,0.3427545683514068,0.17449522221431674,-15.306122448979437,-162.38532110091774,-237.5939849624067,0.3728571428571423,0.43357142857142783,0.4766666666666661,31.44971788749654,30.15028211250346,33.11648351557966,29.776373627277486,32.855486464035764,29.779751631202334,0.0,0.0,10.000000000000012
2015-08-03,30.38,30.64,29.38,29.61,279903872,AAPL,30.523240196841826,30.921292408699504,31.1215593803446,0.43867130698687223,0.23100508376078543,-8.928571428571345,-98.88268156424601,-158.00000000000023,0.48142857142857104,0.4999999999999995,0.5257142857142851,31.52815976642959,29.591840233570416,33.256530023713104,29.380612833429755,32.92327371516062,29.521488189601286,0.0,0.0,0.0
2015-08-04,29.36,29.43,28.31,28.66,496554496,AAPL,30.05743014763137,30.619786754015074,30.89778108747989,0.5973506889059564,0.31225119795732914,-6.097560975609696,-48.355263157894825,-111.26760563380293,0.5771428571428571,0.551428571428571,0.562380952380952,31.80813089173314,28.609011965409717,33.485243963646646,28.717613179210502,33.11543418589368,29.058851528392026,0.0,0.0,0.0
2015-08-05,28.24,29.36,28.02,28.85,397250464,AAPL,29.755572610723526,30.383815186683396,30.711619043851613,0.7143070529324681,0.39809056269393156,-18.478260869565204,-37.5,-130.35019455252936,0.715714285714286,0.6257142857142853,0.5976190476190473,31.76563579108588,28.12579278034269,33.451765175291584,28.282520538994135,33.2074979039167,28.7220259056071,8.71559633027529,4.357798165137641,4.357798165137641
2015-08-06,28.99,29.12,28.53,28.78,211612160,AAPL,29.511679458042646,30.16997316169044,30.536017204043265,0.7848110010925765,0.48159018717458796,-9.22330097087385,-26.170798898071837,-180.10752688172073,0.7514285714285717,0.644285714285714,0.6009523809523807,31.462705416508744,27.8401517263484,33.25334303478618,27.962371250928104,33.311443860875364,28.440937091505592,5.741626794258421,2.752293577981672,2.752293577981672
2015-08-07,28.64,29.06,28.62,28.88,154681616,AAPL,29.353759593531983,29.997976740060725,30.385470100892597,0.8014266842383052,0.554939563229665,-15.508021390374282,-10.628019323671424,-302.6315789473686,0.7700000000000001,0.6349999999999996,0.5638095238095234,30.977975652462966,27.79059577610846,32.7101058204987,27.91417989378701,33.38479858762306,28.259010936186478,11.398963730569891,5.459057071960273,5.045871559632998
2015-08-10,29.13,30.0,29.13,29.93,219806384,AAPL,29.49781969514899,29.988913174716053,30.344063706930825,0.6935442946567468,0.5937801563838475,-203.03030303030306,-53.98550724637681,-415.7303370786518,0.8642857142857144,0.6507142857142855,0.5738095238095235,30.604432703995585,27.975567296004414,32.08679730585691,28.14320269414309,33.37181604760563,28.18723157144199,76.5060240963855,48.10606060606058,29.12844036697245
2015-08-11,29.45,29.55,28.33,28.37,388331264,AAPL,29.215864771361744,29.773058084686998,30.16460328659052,0.6847829157053379,0.6411079375778431,-68.71794871794876,-50.85324232081908,-102.30263157894748,0.9771428571428576,0.6749999999999999,0.6147619047619044,30.117136704793943,27.905720438063206,31.956120838807355,27.855307732621217,33.412103216503226,27.857420593020585,0.0,0.0,0.0
2015-08-12,28.13,28.86,27.41,28.81,406742432,AAPL,29.11439857852131,29.644650340027567,30.04145748127096,0.6578891624468712,0.6792347329443277,-222.49999999999955,-77.82258064516114,-137.06563706563708,1.0042857142857144,0.7428571428571428,0.6680952380952379,29.871734346654456,27.922551367631257,31.69040506290212,27.766737794240736,33.37474333382751,27.648113809029628,28.205128205128084,15.999999999999917,9.462365591397797
2015-08-13,29.01,29.1,28.64,28.79,194143152,AAPL,29.033298933890983,29.53069696133069,29.927688575669833,0.6188925499286474,0.7079220541289438,1369.2307692307788,-82.83261802575083,-111.68384879725087,0.9100000000000001,0.7435714285714285,0.6709523809523807,29.87403623181633,27.957392339612237,31.407355850000577,27.716929864285134,33.2759668056646,27.469747480049687,26.923076923076827,17.004048582995885,9.032258064516085
2015-08-14,28.58,29.08,28.5,28.99,171718064,AAPL,29.022474200418237,29.458604033138716,29.84244412995531,0.554677826709535,0.7228617708530426,1278.5714285714548,-125.29411764705839,-96.17834394904429,0.8014285714285714,0.7585714285714287,0.6842857142857139,29.893479541773488,27.977949029655086,31.187314751422782,27.694113820005782,33.069223937930374,27.3774427287363,39.74358974358962,25.101214574898695,13.333333333333272
2015-08-17,29.01,29.41,28.88,29.29,163538976,AAPL,29.089355650313678,29.436123495382954,29.792221920391967,0.45940472317726394,0.7201957040826091,409.80392156862837,-147.0967741935481,-97.43589743589757,0.7928571428571429,0.7721428571428574,0.6938095238095237,29.988396485842877,28.02874637129998,30.879947889942894,27.78005211005711,32.762568587152806,27.386955222371007,58.97435897435891,38.65546218487389,19.784946236559094
2015-08-18,29.11,29.36,29.0,29.12,138242832,AAPL,29.09701673773526,29.393973695992173,29.73111081909713,0.37887017396682515,0.7087154877181037,829.1666666666591,-139.87730061349689,-62.30769230769218,0.7814285714285718,0.7757142857142859,0.6838095238095236,30.01847416373594,28.067240121978347,30.531556070547,27.89558678659586,32.23997853901882,27.53811669907641,48.076923076923116,33.7837837837838,17.361111111111125
2015-08-19,29.02,29.13,28.67,28.75,193146048,AAPL,29.010262553301445,29.308110536515272,29.641918903069566,0.34265965877648774,0.6984409359900897,-79.66101694915235,-123.91304347826073,-61.675126903553235,0.7228571428571426,0.7935714285714285,0.6747619047619045,29.46734075870752,28.281230669863913,30.152590026720645,28.011695687565066,31.71871670864942,27.684140434207723,41.30434782608693,19.487179487179443,12.96928327645048
2015-08-20,28.52,28.59,27.91,28.16,274006496,AAPL,28.797696914976083,29.15502913162914,29.507198970683334,0.3698721853242356,0.6999157519525459,-447.6190476190444,-105.5555555555554,-77.388535031847,0.6457142857142851,0.8114285714285714,0.665238095238095,29.56408727424106,28.124484154330368,29.84081273437727,28.014901551337015,31.536763638980236,27.56704588482928,0.0,0.0,0.0
2015-08-21,27.61,27.98,26.41,26.44,513101888,AAPL,28.20827268623206,28.7930252473762,29.228362640208676,0.5468627988567505,0.7426056455599673,-21.097046413502127,-71.92429022082013,-50.103092783505076,0.6628571428571425,0.8335714285714284,0.7161904761904759,30.464314368864024,26.547114202564543,30.242174787097742,27.16068235575941,31.56778040963567,27.07412435226909,0.0,0.0,0.0
2015-08-24,23.72,27.2,23.0,25.78,648825152,AAPL,27.601204514674045,28.391288547691683,28.91487506571693,0.7773930451098751,0.818747632964201,-16.61129568106314,-79.1666666666666,-45.505617977528004,1.1971428571428564,1.0535714285714284,0.8947619047619045,30.881490640376374,25.2699379310522,30.690515335548096,26.300913235880476,31.642906821103757,26.490426512229575,0.0,0.0,0.0
2015-08-25,27.78,27.78,25.88,25.93,414406400,AAPL,27.183403386005537,28.063116741308473,28.64352273842774,0.9479316035123305,0.9042638622316059,-14.70588235294116,-76.71232876712307,-54.20168067226879,1.3857142857142857,1.0935714285714284,0.9676190476190476,30.71959784999721,24.557545007145645,30.859426231548117,25.714859482737598,31.64391155352675,26.03608844647325,4.273504273504235,3.6144578313252684,2.9644268774703284
2015-08-26,26.77,27.47,26.26,27.42,387098432,AAPL,27.242552539504153,27.977367842461835,28.532293380464818,0.9202786513877711,0.955660792732115,-87.70053475935845,-274.2647058823527,-114.61988304093566,1.4828571428571422,1.1378571428571427,1.009047619047619,30.086827340705458,24.656029802151682,30.784728383591496,25.595271616408507,31.38893298808709,25.965352726198624,49.10179640718565,39.518072289156656,32.99798792756541
2015-08-27,28.06,28.31,27.5,28.23,338464224,AAPL,27.489414404628118,28.011052130135464,28.50481215999222,0.7497794120122265,0.96362572108349,-275.28089887640425,-683.0769230769245,-187.6984126984126,1.5471428571428565,1.1642857142857141,1.0328571428571427,29.64241990966503,24.846151518906403,30.708201941984544,25.57894091515831,31.10154174770357,26.01274396658215,82.4915824915825,59.036144578313255,50.935550935550935
2015-08-28,28.04,28.33,27.89,28.32,212657632,AAPL,27.69706080347109,28.052245179452722,28.488011052278154,0.5470409783237343,0.9406023247788559,-590.6976744186046,-216.14906832298124,-212.33480176211447,1.5442857142857136,1.1335714285714282,1.0438095238095235,29.417455221131743,24.94825906458254,30.383988845674217,25.67315401146864,30.817514674017367,26.080580564077863,100.0,72.36467236467237,55.94713656387664
2015-08-31,28.01,28.63,28.0,28.19,224917088,AAPL,27.820295602603316,28.07061248885979,28.460919135121383,0.3759016163824691,0.9006051524757449,8466.666666666364,-1933.3333333333358,-226.29107981220653,1.5371428571428563,1.0914285714285707,1.053333333333333,29.43058409136954,24.943701622916173,30.365060699385232,25.666367872043345,30.556636066674614,26.13860202856349,94.88188976377957,68.6609686609687,58.07228915662653
2015-09-01,27.54,27.97,26.84,26.93,307383424,AAPL,27.597721701952487,27.918530823672977,28.321744652818666,0.3474597144253402,0.8770608589269495,518.3673469387775,-161.7021276595745,-179.85074626865656,1.4742857142857133,1.0685714285714278,1.0471428571428567,29.42095783030836,25.09332788397736,30.25004202033272,25.512815122524415,30.43236525013411,26.007634749865886,45.27559055118106,32.763532763532744,27.710843373493947
2015-09-02,27.56,28.09,27.28,28.09,247555248,AAPL,27.720791276464368,27.941393380517297,28.300676954978496,0.26563075423712984,0.8374375015373289,160.17316017316023,-599.9999999999998,-1049.1228070175416,0.989999999999999,1.0935714285714278,1.032380952380952,29.370873564983924,25.803412149301792,30.146368107344145,25.516489035512997,30.396519030326886,25.989195255387408,90.37656903765688,65.8119658119658,55.66265060240963
2015-09-03,28.12,28.2,27.51,27.59,212935760,AAPL,27.688093457348277,27.894540929780383,28.236069953134955,0.22029873101097613,0.7988427007695249,213.855421686747,-285.714285714286,-459.5238095238087,0.8171428571428555,1.1014285714285705,1.001428571428571,28.867604594453336,26.780966834118093,29.949714217776034,25.513142925081112,30.329974735132698,25.935739550581598,47.482014388489205,51.56695156695156,43.61445783132529
2015-09-04,27.24,27.61,27.13,27.32,199985248,AAPL,27.596070093011207,27.817935472474524,28.152790859529883,0.2137266151948507,0.7665597762019836,-2059.9999999999645,-187.81725888324877,-396.5753424657531,0.7128571428571416,1.097857142857142,0.9961904761904756,28.881509838187814,26.73849016181219,29.62545054585996,25.55597802556861,30.26683357915459,25.85983308751207,28.057553956834564,46.1077844311377,37.10843373493975
2015-09-08,27.91,28.14,27.58,28.08,219374496,AAPL,27.717052569758405,27.852877409478634,28.146173508161024,0.15285019008949322,0.7215679311611485,-1339.9999999999798,-428.84615384615256,-806.2499999999991,0.6771428571428564,1.1121428571428564,1.0019047619047616,28.82635294516845,26.750789911974405,29.379339563032122,25.653517579825024,30.196869915300095,25.853606275176094,82.73381294964015,77.44107744107738,55.421686746987895
2015-09-09,28.44,28.5,27.44,27.54,340043200,AAPL,27.672789427318804,27.81116042154741,28.091066821796677,0.1295018779346678,0.6811291929359952,-246.1538461538455,-368.5950413223137,-225.9414225941419,0.7657142857142851,1.1549999999999994,1.0109523809523804,28.610931861555446,26.74335385273027,29.15343128224346,25.70656871775654,29.90718693069266,25.91567021216448,48.412698412698305,69.29133858267711,50.142450142450116
2015-09-10,27.57,28.32,27.48,28.14,251571328,AAPL,27.789592070489103,27.855005698675093,28.095515292821613,0.07004737698550077,0.6311017301880956,-5039.99999999993,-25300.00000000076,-2608.6956521739007,0.7957142857142853,1.1664285714285707,0.9928571428571422,28.586078599247873,26.753921400752123,29.149427336236283,25.707715520906586,29.8881731109397,25.91277927001268,100.0,92.91338582677167,67.23646723646726
2015-09-11,27.95,28.55,27.94,28.55,199661888,AAPL,27.97969405286683,27.947671605519652,28.136832086740544,-0.023929940618017932,0.5679065706786703,180.8641975308641,259.2417061611375,-2296.153846153864,0.721428571428571,1.0978571428571422,0.9528571428571423,28.7619267659979,27.040930376859244,29.29676981853576,25.86180161003566,29.85512974768216,25.921060728508326,100.0,100.0,78.91737891737895
2015-09-14,29.14,29.22,28.71,28.83,233453728,AAPL,28.192270539650124,28.06531539145172,28.199847354850696,-0.13195182349574616,0.49319593661406225,277.0270270270273,188.52459016393448,15625.000000000466,0.678571428571428,0.8342857142857135,0.9552380952380946,29.12043912113932,26.893846593146392,29.290624665564998,26.30366104872072,29.86077649671419,25.919223503285803,100.0,100.0,86.89458689458687
2015-09-15,28.98,29.13,28.61,29.07,173364624,AAPL,28.411702904737595,28.199273339259495,28.278952144503265,-0.2391090777659779,0.40973637703344234,154.72972972972963,185.9872611464968,7862.499999999832,0.654285714285714,0.7357142857142848,0.9523809523809517,29.510052674863335,26.927090182279517,29.22127105193255,26.821586090924594,29.873804232797433,25.913814814821613,100.0,100.0,93.73219373219376
2015-09-16,29.06,29.14,28.86,29.1,148693952,AAPL,28.5837771785532,28.31937022735927,28.353592861838802,-0.3211902685032781,0.3244136178663247,130.33707865168532,260.7142857142857,-3168.4210526316,0.6257142857142856,0.6692857142857136,0.9404761904761898,29.632955660841045,27.312758624873243,29.415884283737682,26.866972859119457,29.839536766966205,25.929987042557606,100.0,100.0,99.40119760479044
2015-09-17,28.91,29.12,28.43,28.48,256450560,AAPL,28.5578328839149,28.340787530378194,28.365084420301258,-0.31997681072244843,0.2554586736684779,389.99999999999847,1427.999999999999,-940.6249999999982,0.644285714285714,0.6607142857142853,0.9561904761904756,29.638031287163496,27.421968712836506,29.4460338944363,26.87253753413513,29.747152021541446,25.961419407029986,60.256410256410255,71.4285714285714,81.32530120481924
2015-09-18,28.05,28.57,27.97,28.36,297141152,AAPL,28.508374662936177,28.343349192994452,28.364622200257497,-0.27632039542732517,0.20223052215517714,190.24390243902462,8700.00000000015,-1543.5897435897382,0.5785714285714286,0.6721428571428569,0.9628571428571424,29.374852898822752,27.91943281546296,29.450604756437528,26.873680957848187,29.699093704175255,25.97233486725331,22.916666666666526,65.89861751152067,77.71084337349392
2015-09-21,28.42,28.84,28.41,28.8,200887856,AAPL,28.581280997202132,28.404235967262203,28.404202001508757,-0.25940563419073187,0.15165591977508505,212.12121212121235,642.6229508196731,1009.3749999999977,0.5200000000000001,0.6578571428571427,0.9509523809523805,29.317788247490586,28.165068895366556,29.538720472686222,26.87270809874235,29.77229095822707,25.960089994153886,59.459459459459474,86.17511520737325,90.96385542168673
2015-09-22,28.34,28.55,28.13,28.35,201384640,AAPL,28.523460747901602,28.397004504960538,28.399274546681884,-0.2114672643927463,0.11487697030893156,-495.00000000000296,276.0563380281688,338.2198952879581,0.49285714285714327,0.6071428571428571,0.8961904761904759,29.350113165264993,28.075601120449292,29.41990597579917,27.194379738486543,29.75672217306277,26.15756354122295,0.0,57.86516853932587,77.40963855421687
2015-09-23,28.41,28.68,28.32,28.58,143026864,AAPL,28.537595560926203,28.42140390429924,28.415704133784452,-0.17858227595239046,0.08330785064870683,-376.0000000000007,610.204081632655,238.9285714285716,0.47142857142857203,0.5750000000000001,0.713333333333333,29.31177811046696,28.042507603818756,29.456308390250392,27.227977324035315,29.604880049299872,26.576072331652504,30.66666666666625,70.78651685393243,83.59621451104093
2015-09-24,28.31,28.88,28.09,28.75,200877904,AAPL,28.59069667069465,28.4652167170595,28.446094667812105,-0.16769871102902567,0.0529198701777615,-271.8750000000001,272.4137931034482,237.94326241134755,0.5100000000000006,0.5821428571428573,0.66047619047619,29.173329985762393,28.089527157094757,29.468507399258705,27.381492600741304,29.39572081177177,27.05380299775204,53.333333333333144,80.33707865168532,83.87096774193543
2015-09-25,29.11,29.17,28.5,28.68,224607712,AAPL,28.613022503020986,28.493854488118327,28.467358789387834,-0.1566309438339842,0.026442059002888856,-199.99999999999915,232.35294117647067,414.2857142857148,0.5657142857142864,0.595714285714286,0.6347619047619045,28.934825245680006,28.20803189717714,29.354347660760816,27.689938053524898,29.41079243805384,27.15873137146997,73.33333333333307,73.07692307692301,80.64516129032252
2015-09-28,28.46,28.64,28.11,28.11,208436048,AAPL,28.48726687726574,28.442673889702412,28.434871626066577,-0.09704825359813479,0.015930417642586472,-227.02702702702635,7999.999999999681,-3674.999999999981,0.5428571428571435,0.5935714285714287,0.6214285714285713,29.023933156633955,28.0132097005089,29.351727156720955,27.696844271850473,29.407460748392165,27.150634489703076,0.0,36.538461538461505,54.37788018433174
2015-09-29,28.21,28.38,26.96,27.27,293461536,AAPL,28.182950157949303,28.286317371075054,28.328974203589972,0.03730412823879319,0.033276234709038885,-77.06422018348624,-888.8888888888908,-411.4285714285712,0.6600000000000001,0.6192857142857144,0.668095238095238,29.442098498978098,27.283615786736185,29.437218198294122,27.572781801705876,29.439880468980743,27.018214769114504,0.0,0.0,15.668202764976941
2015-09-30,27.54,27.89,27.18,27.57,265892128,AAPL,28.02971261846198,28.19080838826485,28.25997654757788,0.14125478981338974,0.059541260630008516,-56.91056910569097,-368.421052631579,-745.1612903225796,0.7000000000000003,0.6100000000000002,0.6719047619047619,29.332726509593353,27.04155920469236,29.508263736032383,27.420307692539048,29.44411974701518,26.954927872032435,20.270270270270313,16.39344262295084,29.493087557603694
2015-10-01,27.27,27.41,26.83,27.39,255716400,AAPL,27.869784463846486,28.084033936496013,28.180887769337122,0.22610571785685574,0.09308286661148578,-72.91666666666652,-145.68965517241384,1004.3478260869543,0.7228571428571432,0.6078571428571432,0.6457142857142858,29.326923385851035,26.773076614148966,29.57019282036964,27.19266432248751,29.385787377197826,27.057069765659318,8.108108108108173,6.557377049180375,6.557377049180375
2015-10-02,27.0,27.75,26.89,27.59,232079040,AAPL,27.799838347884865,28.01816274496311,28.127170698663708,0.26593350004077,0.12431613116718193,-67.67676767676795,-129.83870967741976,-731.9999999999999,0.7942857142857146,0.6328571428571433,0.6480952380952383,29.129632637598412,26.68751021954445,29.521751043802293,27.06396324191199,29.39329299584957,27.00194509938852,21.621621621621635,17.486338797814206,17.486338797814206
2015-10-05,27.47,27.84,27.27,27.7,208258976,AAPL,27.77487876091365,27.975741045634635,28.08833699830301,0.26868714660440846,0.14953507866350615,-58.09523809523802,-108.02919708029191,3427.2727272727357,0.7628571428571433,0.6364285714285719,0.6423809523809526,28.729648395752946,26.78749446138991,29.374510980807777,27.015489019192216,29.388270874128505,27.017443411585777,30.4964539007092,23.497267759562803,23.497267759562803
2015-10-06,27.66,27.93,27.44,27.83,195427904,AAPL,27.788659070685238,27.95630890621666,28.064851816374006,0.24285046719836195,0.16642276760022742,-87.05882352941146,-124.40944881889723,764.7058823529441,0.7371428571428572,0.6514285714285718,0.642857142857143,28.195320162989212,27.0789655512965,29.17423076781996,27.03434066075147,29.35614494495611,27.0981407693296,66.66666666666653,36.60130718954237,30.601092896174762
2015-10-07,27.93,27.94,27.35,27.7,187062208,AAPL,27.766494303013932,27.922134385387736,28.031683469090552,0.21923590106974852,0.17959162073042648,-180.48780487804828,-202.56410256410203,-826.3157894736864,0.7457142857142856,0.6442857142857145,0.6442857142857144,27.964736949460868,27.19240590768199,29.115467923957983,26.981674933184873,29.359923889754928,27.058171348340306,76.78571428571442,28.104575163398653,23.497267759562803
2015-10-08,27.55,27.55,27.05,27.38,247918304,AAPL,27.66987072726045,27.849849800669304,27.97243951680238,0.22333469867817562,0.1959885765719746,672.7272727272748,-161.22448979591815,-1962.500000000001,0.6142857142857144,0.6371428571428572,0.6176190476190477,27.927123441085055,27.261447987486374,29.085302085620707,26.871840771522148,29.372842857056167,27.030014285800977,0.0,7.189542483660088,6.010928961748597
2015-10-09,27.5,28.07,27.37,28.03,211064560,AAPL,27.759903045445338,27.87386982724675,27.977672288046538,0.17642053339687586,0.19889266537587355,236.95652173912995,-232.46753246753246,-2900.0000000000205,0.6128571428571428,0.6564285714285715,0.610952380952381,28.125617869072904,27.194382130927096,28.926079272940715,26.921063584202134,29.369740239779574,27.02264071260138,100.0,51.35135135135144,41.530054644808786
2015-10-12,28.18,28.19,27.86,27.9,121868816,AAPL,27.794927284084004,27.87735385028052,27.970611170896955,0.13049650720037356,0.19579816156748187,213.72549019607922,-397.77777777777516,-427.69230769230626,0.5771428571428571,0.6500000000000001,0.5976190476190478,28.159270758292383,27.3064435274219,28.863432279647423,26.919424863209723,29.33387181112419,26.996604379351993,79.99999999999967,42.56756756756749,34.426229508196634
2015-10-13,27.7,28.11,27.67,27.95,132197024,AAPL,27.833695463063005,27.887040003576455,27.96873742807501,0.08756406102546713,0.18769733536008015,261.1111111111118,-255.5555555555564,-289.7727272727281,0.5171428571428568,0.6557142857142857,0.5942857142857145,28.21708391866538,27.35148750990605,28.735943811678755,26.95691333117838,29.25435646896511,26.99231019770156,87.69230769230745,45.945945945945915,37.15846994535514
2015-10-14,27.82,27.88,27.39,27.55,177849792,AAPL,27.762771597297256,27.842101336432908,27.930670388916553,0.08601982528905112,0.18505752952797447,-553.3333333333397,-120.0000000000002,-151.97368421052653,0.5057142857142851,0.6342857142857142,0.592857142857143,28.228720396858304,27.296993888855983,28.492433621807834,27.028994949620746,29.12039905586292,26.981505706041837,26.153846153846334,19.858156028368875,15.300546448087479
2015-10-15,27.73,28.02,27.62,27.96,150693808,AAPL,27.812078697972943,27.85782115824186,27.93333671721231,0.061772374732894944,0.17655092815615644,853.8461538461397,-256.94444444444514,-235.9649122807017,0.49285714285714227,0.6149999999999997,0.5985714285714285,28.269612767735442,27.2932443751217,28.23484559366501,27.183725834906422,28.952121183289183,27.041212150044142,89.23076923076923,82.14285714285731,45.09803921568633
2015-10-16,27.95,28.0,27.63,27.76,156930432,AAPL,27.79905902347971,27.844778337142937,27.917578833746397,0.05086146393783292,0.16881344577089094,1849.9999999999382,-528.5714285714326,-373.61111111111205,0.46142857142857097,0.6035714285714283,0.5833333333333334,28.273597628888563,27.306402371111435,28.158527735310305,27.210043693261124,28.89642387991546,27.028338024846434,58.461538461538666,64.47368421052644,32.02614379084978
2015-10-19,27.7,27.94,27.53,27.93,119036608,AAPL,27.831794267609787,27.85614122552388,27.918708030683952,0.03116504773504595,0.15789348807799058,232.72727272727263,306.0606060606059,-665.1162790697679,0.4485714285714281,0.5314285714285713,0.5742857142857142,28.194235585114804,27.542907272028046,28.156985736917406,27.30587140593974,28.858018707822968,27.025790815986564,79.16666666666639,84.61538461538444,43.137254901960766
